2023-10-27,NA,27669,13210.1428571429,31714.5714285714
2023-10-28,NA,27642.5714285714,13080.8571428571,31683.8571428571
2023-10-29,NA,27435.4285714286,13023.4285714286,31397.8571428571
2023-10-30,NA,27056.7142857143,12900.5714285714,31014.4285714286
2023-10-31,NA,26438.7142857143,12769.1428571429,30609.4285714286
2023-11-01,NA,25875.5714285714,12624.4285714286,30175.4285714286
2023-11-02,NA,25333,12385.7142857143,29696.8571428571
2023-11-03,NA,24903.8571428571,12156.7142857143,29087
2023-11-04,NA,24361.8571428571,11853.8571428571,28468.4285714286
2023-11-05,NA,24193.4285714286,11573.8571428571,28362.7142857143
2023-11-06,NA,24157.8571428571,11362,28278.4285714286
2023-11-07,NA,24141,11189.7142857143,28131.7142857143
2023-11-08,NA,23969.2857142857,10956.1428571429,27906.7142857143
2023-11-09,NA,23925.8571428571,10818,27639.8571428571
2023-11-10,NA,23797.2857142857,10632.7142857143,27701.5714285714
2023-11-11,NA,23607.1428571429,10439.2857142857,27469
2023-11-12,NA,23468.1428571429,10251.4285714286,27238.5714285714
2023-11-13,NA,23358.4285714286,10164,27049.1428571429
2023-11-14,NA,23283.2857142857,10097.7142857143,26874.4285714286
2023-11-15,NA,23278.1428571429,10124.1428571429,26740.5714285714
2023-11-16,NA,23182.5714285714,10017.5714285714,26784
2023-11-17,NA,23159.2857142857,9912.28571428571,26827.2857142857
2023-11-18,NA,23101.4285714286,9835,26807.8571428571
2023-11-19,NA,23005.7142857143,9715.28571428571,26772.5714285714
2023-11-20,NA,22898.4285714286,9627.28571428571,26793.5714285714
2023-11-21,NA,22796.2857142857,9567.28571428571,26772.1428571429
2023-11-22,NA,22710.7142857143,9501,26782.5714285714
2023-11-23,NA,22652.8571428571,9446.71428571429,26711.5714285714
2023-11-24,NA,22639.4285714286,9394.42857142857,26706.7142857143
2023-11-25,NA,22595,9350.14285714286,26664
2023-11-26,NA,22578.1428571429,9330.14285714286,26656.7142857143
2023-11-27,NA,22608.2857142857,9324.14285714286,26522.4285714286
2023-11-28,NA,22614.8571428571,9309.42857142857,26484.4285714286
2023-11-29,NA,22648.5714285714,9315.14285714286,26444.5714285714
2023-11-30,NA,22666.2857142857,9354.57142857143,26417
2023-12-01,NA,22635.8571428571,9427.14285714286,26339.1428571429
2023-12-02,NA,22635.4285714286,9492.42857142857,26335.7142857143
2023-12-03,NA,22623.7142857143,9491.57142857143,26288.4285714286
2023-12-04,NA,22590.2857142857,9483.42857142857,26395.4285714286
2023-12-05,NA,22611.1428571429,9549.14285714286,26431.5714285714
2023-12-06,NA,22639.4285714286,9578.42857142857,26512
2023-12-07,NA,22618.5714285714,9660.28571428571,26387.5714285714
2023-12-08,NA,22556.4285714286,9724.14285714286,26300.2857142857
2023-12-09,NA,22599.5714285714,9790.42857142857,26275.8571428571
2023-12-10,NA,22526.2857142857,9895.42857142857,26299.5714285714
2023-12-11,NA,22506.8571428571,10052.5714285714,26309.5714285714
2023-12-12,NA,22571.5714285714,10212.4285714286,26219.4285714286
2023-12-13,NA,22512.7142857143,10406.8571428571,26232.1428571429
2023-12-14,NA,22560.7142857143,10752,26378.7142857143
2023-12-15,NA,22657,11212.4285714286,26424
2023-12-16,NA,22866.4285714286,11782.1428571429,26529.8571428571
2023-12-17,NA,22999.5714285714,12204.7142857143,26563.2857142857
2023-12-18,NA,23109.5714285714,12429.2857142857,26588.1428571429
2023-12-19,NA,23297.5714285714,12617,26682.8571428571
2023-12-20,NA,23559.4285714286,12837.4285714286,26772.8571428571
2023-12-21,NA,23740.5714285714,12240.4285714286,26974.5714285714
2023-12-22,NA,23789.2857142857,10935,27200.4285714286
2023-12-23,NA,23347.7142857143,10438,27596
2023-12-24,NA,22153.4285714286,10210.2857142857,27677.8571428571
2023-12-25,NA,21809.7142857143,9934.85714285714,27477.5714285714
2023-12-26,NA,21618.1428571429,9634.57142857143,26516.5714285714
2023-12-27,NA,21381.1428571429,9345.42857142857,24624.8571428571
2023-12-28,NA,21072.2857142857,9112.85714285714,23890.1428571429
2023-12-29,NA,20857.7142857143,9176.42857142857,23451.2857142857
2023-12-30,NA,20816.7142857143,9327,23270.2857142857
2023-12-31,NA,21614.4285714286,9524,23147.5714285714
